STUDENT_NUMBER,Academic_Year,Faculty,Programme_Code,Programme_Name,Programme_Duration_Years,Year_Level,Gender,Race,NSFAS_Flag,Residence_Flag,First_Generation_Flag,Entry_APS_Band,Expected_Credits_ToDate,Prior_Credits_Passed,Current_Year_Expected_Credits,Current_Credits_Passed,Total_Credits_Passed,Credit_Completion_Current_Pct,Credit_Completion_ToDate_Pct,Current_Module_Count,Failed_Module_Count,Failed_Gateway_Module_Count,Non_Submitted_Assessment_Count,Failed_Assessment_Count,Student_Overall_CA_Average,Student_Final_Average,Programme_Final_Average,Difference_From_Programme_Avg,Early_At_Risk_Flag,End_At_Risk_Flag,Progression_Risk_Level,Recommended_Action,Equity_Review_Group
4261115,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,2,Male,Coloured,Yes,Yes,No,35-39,240,120,120,0,120,0.0,0.5,4,4,1,0,13,43.2,37.9,52.7,-14.8,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Male | NSFAS Yes | Residence Yes
4261116,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,2,Female,Other/Not disclosed,No,No,No,35-39,240,120,120,120,240,1.0,1.0,4,0,0,0,0,68.7,69.6,52.7,17.0,No,No,On Track,Routine monitoring and positive reinforcement,Female | NSFAS No | Residence No
4261117,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,2,Female,Coloured,No,No,Yes,30-34,240,90,120,0,90,0.0,0.375,4,4,1,5,6,33.5,31.8,52.7,-20.9,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Female | NSFAS No | Residence No
4261118,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,1,Male,Coloured,Yes,No,No,35-39,120,0,120,90,90,0.75,0.75,4,1,1,0,3,61.7,56.6,52.7,4.0,No,Yes,Watch,"Advisor or lecturer check-in, targeted tutorial support and weekly monitoring",Male | NSFAS Yes | Residence No
4261119,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,1,Male,African,No,No,No,40-44,120,0,120,120,120,1.0,1.0,4,0,0,0,2,67.7,67.0,52.7,14.4,No,No,On Track,Routine monitoring and positive reinforcement,Male | NSFAS No | Residence No
4261120,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,2,Female,African,Yes,No,No,30-34,240,120,120,120,240,1.0,1.0,4,0,0,2,2,55.5,63.0,52.7,10.4,Yes,No,Watch,"Advisor or lecturer check-in, targeted tutorial support and weekly monitoring",Female | NSFAS Yes | Residence No
4261121,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,3,Male,Coloured,No,No,No,35-39,360,240,120,30,270,0.25,0.75,4,3,1,1,10,49.7,42.6,52.7,-10.0,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Male | NSFAS No | Residence No
4261122,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,1,Male,African,Yes,No,No,30-34,120,0,120,0,0,0.0,0.0,4,4,1,2,13,29.6,30.2,52.7,-22.5,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Male | NSFAS Yes | Residence No
4261123,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,1,Male,Coloured,Yes,Yes,No,35-39,120,0,120,30,30,0.25,0.25,4,3,1,0,9,47.9,46.7,52.7,-6.0,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Male | NSFAS Yes | Residence Yes
4261124,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,3,Female,Coloured,No,No,No,35-39,360,240,120,120,360,1.0,1.0,4,0,0,0,1,61.7,62.5,52.7,9.8,No,No,On Track,Routine monitoring and positive reinforcement,Female | NSFAS No | Residence No
4261125,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,2,Female,African,No,No,No,35-39,240,120,120,60,180,0.5,0.75,4,2,1,0,8,49.9,50.4,52.7,-2.2,Yes,Yes,Watch,"Advisor or lecturer check-in, targeted tutorial support and weekly monitoring",Female | NSFAS No | Residence No
4261126,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,1,Female,African,Yes,No,Yes,40-44,120,0,120,90,90,0.75,0.75,4,1,0,2,4,47.8,49.2,52.7,-3.5,Yes,Yes,Watch,"Advisor or lecturer check-in, targeted tutorial support and weekly monitoring",Female | NSFAS Yes | Residence No
4261127,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,3,Male,Coloured,Yes,No,Yes,35-39,360,240,120,0,240,0.0,0.6667,4,4,1,1,9,46.1,41.7,52.7,-10.9,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Male | NSFAS Yes | Residence No
4261128,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,1,Female,African,No,No,No,30-34,120,0,120,60,60,0.5,0.5,4,2,1,3,1,51.1,47.3,52.7,-5.3,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Female | NSFAS No | Residence No
4261129,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,1,Male,Other/Not disclosed,Yes,Yes,Yes,30-34,120,0,120,60,60,0.5,0.5,4,2,1,2,6,53.5,51.8,52.7,-0.9,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Male | NSFAS Yes | Residence Yes
4261130,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,1,Female,African,No,No,No,30-34,120,0,120,30,30,0.25,0.25,4,3,1,3,8,37.1,36.9,52.7,-15.8,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Female | NSFAS No | Residence No
4261131,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,3,Male,African,Yes,No,No,40-44,360,240,120,120,360,1.0,1.0,4,0,0,1,2,58.8,59.9,52.7,7.3,Yes,No,Watch,"Advisor or lecturer check-in, targeted tutorial support and weekly monitoring",Male | NSFAS Yes | Residence No
4261132,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,1,Male,African,No,No,No,40-44,120,0,120,30,30,0.25,0.25,4,3,1,2,9,46.1,37.2,52.7,-15.5,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Male | NSFAS No | Residence No
4261133,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,3,Female,African,No,No,No,40-44,360,240,120,0,240,0.0,0.6667,4,4,1,2,12,33.7,37.2,52.7,-15.4,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Female | NSFAS No | Residence No
4261134,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,1,Female,African,Yes,No,No,30-34,120,0,120,0,0,0.0,0.0,4,4,1,4,8,31.7,29.1,52.7,-23.6,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Female | NSFAS Yes | Residence No
4261135,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,3,Female,African,No,No,No,30-34,360,240,120,0,240,0.0,0.6667,4,4,1,1,10,42.0,39.6,52.7,-13.0,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Female | NSFAS No | Residence No
4261136,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,2,Female,Coloured,No,Yes,Yes,30-34,240,90,120,60,150,0.5,0.625,4,2,0,1,9,48.9,47.1,52.7,-5.6,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Female | NSFAS No | Residence Yes
4261137,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,1,Male,African,No,Yes,No,35-39,120,0,120,30,30,0.25,0.25,4,3,1,1,11,39.5,46.1,52.7,-6.5,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Male | NSFAS No | Residence Yes
4261138,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,3,Female,Coloured,No,No,Yes,40-44,360,240,120,120,360,1.0,1.0,4,0,0,0,0,77.6,77.2,52.7,24.5,No,No,On Track,Routine monitoring and positive reinforcement,Female | NSFAS No | Residence No
4261139,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,1,Male,African,No,No,No,40-44,120,0,120,90,90,0.75,0.75,4,1,1,0,7,56.5,53.1,52.7,0.4,Yes,Yes,Watch,"Advisor or lecturer check-in, targeted tutorial support and weekly monitoring",Male | NSFAS No | Residence No
4261140,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,1,Male,African,Yes,No,Yes,45+,120,0,120,120,120,1.0,1.0,4,0,0,0,0,76.0,71.7,52.7,19.1,No,No,On Track,Routine monitoring and positive reinforcement,Male | NSFAS Yes | Residence No
4261141,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,3,Female,African,Yes,Yes,Yes,40-44,360,240,120,120,360,1.0,1.0,4,0,0,0,0,64.9,67.0,52.7,14.3,No,No,On Track,Routine monitoring and positive reinforcement,Female | NSFAS Yes | Residence Yes
4261142,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,2,Female,African,No,No,No,30-34,240,120,120,90,210,0.75,0.875,4,1,1,1,0,56.0,59.9,52.7,7.3,No,Yes,Watch,"Advisor or lecturer check-in, targeted tutorial support and weekly monitoring",Female | NSFAS No | Residence No
4261143,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,3,Male,African,Yes,No,Yes,35-39,360,240,120,120,360,1.0,1.0,4,0,0,0,4,59.7,61.1,52.7,8.5,Yes,No,Watch,"Advisor or lecturer check-in, targeted tutorial support and weekly monitoring",Male | NSFAS Yes | Residence No
4261144,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,1,Male,African,Yes,No,No,35-39,120,0,120,90,90,0.75,0.75,4,1,1,0,3,61.1,57.9,52.7,5.2,No,Yes,Watch,"Advisor or lecturer check-in, targeted tutorial support and weekly monitoring",Male | NSFAS Yes | Residence No
4261145,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,2,Male,African,No,No,Yes,40-44,240,120,120,120,240,1.0,1.0,4,0,0,0,0,74.3,72.4,52.7,19.8,No,No,On Track,Routine monitoring and positive reinforcement,Male | NSFAS No | Residence No
4261146,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,1,Female,Coloured,Yes,No,Yes,30-34,120,0,120,90,90,0.75,0.75,4,1,0,1,3,58.3,57.0,52.7,4.3,Yes,Yes,Watch,"Advisor or lecturer check-in, targeted tutorial support and weekly monitoring",Female | NSFAS Yes | Residence No
4261147,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,3,Male,Coloured,Yes,No,Yes,30-34,360,180,120,0,180,0.0,0.5,4,4,1,2,13,27.8,25.3,52.7,-27.4,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Male | NSFAS Yes | Residence No
4261148,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,1,Male,African,No,No,Yes,35-39,120,0,120,60,60,0.5,0.5,4,2,1,0,8,48.8,50.8,52.7,-1.9,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Male | NSFAS No | Residence No
4261149,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,1,Male,African,Yes,No,Yes,40-44,120,0,120,90,90,0.75,0.75,4,1,0,2,2,53.4,54.9,52.7,2.2,Yes,Yes,Watch,"Advisor or lecturer check-in, targeted tutorial support and weekly monitoring",Male | NSFAS Yes | Residence No
4261150,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,2,Male,African,No,No,Yes,35-39,240,120,120,60,180,0.5,0.75,4,2,1,0,3,56.5,53.9,52.7,1.2,No,Yes,Watch,"Advisor or lecturer check-in, targeted tutorial support and weekly monitoring",Male | NSFAS No | Residence No
4261151,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,1,Female,Coloured,Yes,No,Yes,40-44,120,0,120,90,90,0.75,0.75,4,1,1,1,0,54.7,57.0,52.7,4.4,No,Yes,Watch,"Advisor or lecturer check-in, targeted tutorial support and weekly monitoring",Female | NSFAS Yes | Residence No
4261152,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,3,Male,African,Yes,No,Yes,35-39,360,240,120,0,240,0.0,0.6667,4,4,1,1,12,40.9,40.8,52.7,-11.9,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Male | NSFAS Yes | Residence No
4261153,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,1,Female,African,No,No,No,30-34,120,0,120,60,60,0.5,0.5,4,2,1,2,4,48.3,51.9,52.7,-0.8,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Female | NSFAS No | Residence No
4261154,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,3,Female,African,Yes,No,Yes,35-39,360,240,120,60,300,0.5,0.8333,4,2,1,2,3,51.2,52.4,52.7,-0.2,Yes,Yes,Watch,"Advisor or lecturer check-in, targeted tutorial support and weekly monitoring",Female | NSFAS Yes | Residence No
4261155,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,1,Male,Coloured,Yes,No,No,30-34,120,0,120,30,30,0.25,0.25,4,3,1,1,10,39.9,43.7,52.7,-9.0,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Male | NSFAS Yes | Residence No
4261156,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,1,Male,Coloured,Yes,No,No,30-34,120,0,120,30,30,0.25,0.25,4,3,1,2,8,42.2,44.6,52.7,-8.1,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Male | NSFAS Yes | Residence No
4261157,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,1,Female,Coloured,No,No,Yes,35-39,120,0,120,90,90,0.75,0.75,4,1,0,1,3,56.1,61.3,52.7,8.6,Yes,Yes,Watch,"Advisor or lecturer check-in, targeted tutorial support and weekly monitoring",Female | NSFAS No | Residence No
4261158,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,2,Male,African,No,No,No,35-39,240,120,120,120,240,1.0,1.0,4,0,0,1,2,62.5,66.7,52.7,14.1,No,No,On Track,Routine monitoring and positive reinforcement,Male | NSFAS No | Residence No
4261159,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,1,Female,White,No,No,Yes,30-34,120,0,120,0,0,0.0,0.0,4,4,1,1,15,24.7,25.5,52.7,-27.2,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Female | NSFAS No | Residence No
4261160,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,3,Female,Coloured,No,Yes,Yes,35-39,360,240,120,120,360,1.0,1.0,4,0,0,1,0,72.9,75.0,52.7,22.4,No,No,On Track,Routine monitoring and positive reinforcement,Female | NSFAS No | Residence Yes
4261161,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,1,Male,African,No,No,Yes,30-34,120,0,120,30,30,0.25,0.25,4,3,1,1,9,42.2,45.1,52.7,-7.5,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Male | NSFAS No | Residence No
4261162,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,2,Female,Coloured,Yes,No,Yes,40-44,240,120,120,120,240,1.0,1.0,4,0,0,1,1,60.5,69.4,52.7,16.7,No,No,On Track,Routine monitoring and positive reinforcement,Female | NSFAS Yes | Residence No
4261163,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,1,Male,Coloured,Yes,No,No,35-39,120,0,120,0,0,0.0,0.0,4,4,1,2,13,26.0,29.8,52.7,-22.9,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Male | NSFAS Yes | Residence No
4261164,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,1,Male,Coloured,Yes,No,No,40-44,120,0,120,90,90,0.75,0.75,4,1,0,1,5,54.8,51.1,52.7,-1.6,Yes,Yes,Watch,"Advisor or lecturer check-in, targeted tutorial support and weekly monitoring",Male | NSFAS Yes | Residence No
4261165,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,1,Female,Coloured,No,No,No,40-44,120,0,120,90,90,0.75,0.75,4,1,0,2,0,56.5,62.2,52.7,9.6,Yes,Yes,Watch,"Advisor or lecturer check-in, targeted tutorial support and weekly monitoring",Female | NSFAS No | Residence No
4261166,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,2,Male,African,No,No,Yes,40-44,240,120,120,120,240,1.0,1.0,4,0,0,1,4,61.5,60.7,52.7,8.1,Yes,No,Watch,"Advisor or lecturer check-in, targeted tutorial support and weekly monitoring",Male | NSFAS No | Residence No
4261167,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,2,Female,Coloured,Yes,Yes,No,40-44,240,120,120,30,150,0.25,0.625,4,3,1,0,10,46.2,47.3,52.7,-5.4,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Female | NSFAS Yes | Residence Yes
4261168,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,2,Female,White,Yes,No,No,35-39,240,120,120,30,150,0.25,0.625,4,3,1,1,11,40.0,43.0,52.7,-9.7,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Female | NSFAS Yes | Residence No
4261169,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,1,Female,African,Yes,No,No,30-34,120,0,120,90,90,0.75,0.75,4,1,0,2,3,61.1,49.9,52.7,-2.8,Yes,Yes,Watch,"Advisor or lecturer check-in, targeted tutorial support and weekly monitoring",Female | NSFAS Yes | Residence No
4261170,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,2,Male,African,Yes,No,Yes,35-39,240,120,120,0,120,0.0,0.5,4,4,1,1,14,37.9,37.2,52.7,-15.4,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Male | NSFAS Yes | Residence No
4261171,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,1,Male,Coloured,Yes,No,Yes,35-39,120,0,120,120,120,1.0,1.0,4,0,0,1,1,63.7,67.1,52.7,14.5,No,No,On Track,Routine monitoring and positive reinforcement,Male | NSFAS Yes | Residence No
4261172,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,1,Female,Coloured,No,No,No,35-39,120,0,120,120,120,1.0,1.0,4,0,0,0,2,64.6,65.1,52.7,12.4,No,No,On Track,Routine monitoring and positive reinforcement,Female | NSFAS No | Residence No
4261173,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,1,Male,Coloured,No,No,No,30-34,120,0,120,60,60,0.5,0.5,4,2,1,1,6,48.4,47.1,52.7,-5.6,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Male | NSFAS No | Residence No
4261174,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,2,Female,African,Yes,Yes,No,35-39,240,120,120,120,240,1.0,1.0,4,0,0,0,1,69.1,72.6,52.7,20.0,No,No,On Track,Routine monitoring and positive reinforcement,Female | NSFAS Yes | Residence Yes
4261175,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,3,Female,African,No,No,No,30-34,360,240,120,120,360,1.0,1.0,4,0,0,2,0,70.0,75.7,52.7,23.1,Yes,No,Watch,"Advisor or lecturer check-in, targeted tutorial support and weekly monitoring",Female | NSFAS No | Residence No
4261176,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,2,Male,Coloured,No,Yes,Yes,40-44,240,120,120,60,180,0.5,0.75,4,2,0,2,7,52.9,51.3,52.7,-1.4,Yes,Yes,Watch,"Advisor or lecturer check-in, targeted tutorial support and weekly monitoring",Male | NSFAS No | Residence Yes
4261177,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,2,Female,Coloured,Yes,Yes,No,35-39,240,120,120,30,150,0.25,0.625,4,3,1,2,9,37.1,43.4,52.7,-9.3,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Female | NSFAS Yes | Residence Yes
4261178,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,2,Female,Coloured,Yes,No,Yes,40-44,240,120,120,90,210,0.75,0.875,4,1,0,2,2,45.1,53.4,52.7,0.8,Yes,Yes,Watch,"Advisor or lecturer check-in, targeted tutorial support and weekly monitoring",Female | NSFAS Yes | Residence No
4261179,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,1,Female,African,Yes,No,No,35-39,120,0,120,90,90,0.75,0.75,4,1,1,1,3,51.1,56.5,52.7,3.8,Yes,Yes,Watch,"Advisor or lecturer check-in, targeted tutorial support and weekly monitoring",Female | NSFAS Yes | Residence No
4261180,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,1,Female,African,Yes,Yes,No,45+,120,0,120,30,30,0.25,0.25,4,3,1,4,3,42.3,42.5,52.7,-10.1,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Female | NSFAS Yes | Residence Yes
4261181,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,1,Female,African,No,No,Yes,40-44,120,0,120,30,30,0.25,0.25,4,3,1,0,8,46.0,46.6,52.7,-6.1,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Female | NSFAS No | Residence No
4261182,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,1,Male,Indian,Yes,No,Yes,30-34,120,0,120,30,30,0.25,0.25,4,3,1,3,6,36.7,40.6,52.7,-12.1,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Male | NSFAS Yes | Residence No
4261183,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,1,Female,African,Yes,No,No,30-34,120,0,120,60,60,0.5,0.5,4,2,1,0,8,43.0,46.6,52.7,-6.1,Yes,Yes,High Risk,"Immediate student success intervention, academic advising, module lecturer follow-up and support referral",Female | NSFAS Yes | Residence No
4261184,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,3,Female,Coloured,No,No,No,30-34,360,240,120,120,360,1.0,1.0,4,0,0,0,3,58.7,56.6,52.7,4.0,No,No,On Track,Routine monitoring and positive reinforcement,Female | NSFAS No | Residence No
4261185,2026,EMS,BCOM_ADMIN,Bachelor of Commerce: Administration,3,1,Female,Other/Not disclosed,No,No,Yes,40-44,120,0,120,120,120,1.0,1.0,4,0,0,0,2,62.9,64.4,52.7,11.8,No,No,On Track,Routine monitoring and positive reinforcement,Female | NSFAS No | Residence No
